user.id,image,emotion
302,Gisele_Bundchen_0002.jpg,happiness
302,Biljana_Plavsic_0001.jpg,neutral
302,Dolma_Tsering_0001.jpg,happiness
dwdii,John_Howard_0006.jpg,neutral
302,Frederique_van_der_Wal_0001.jpg,happiness
dwdii,Richard_Myers_0004.jpg,neutral
dwdii,Pedro_Almodovar_0005.jpg,happiness
302,Andre_Agassi_0009.jpg,happiness
302,Bruce_Van_De_Velde_0002.jpg,sadness
dwdii,Marta_Dominguz_0001.jpg,happiness
dwdii,Jerry_Regier_0003.jpg,neutral
dwdii,Tony_Blair_0031.jpg,happiness
302,Gillian_Anderson_0002.jpg,happiness
dwdii,Nebojsa_Pavkovic_0002.jpg,neutral
302,Ashley_Judd_0001.jpg,happiness
302,Ed_Mekertichian_0001.jpg,neutral
302,Colin_Powell_0109.jpg,neutral
dwdii,Paul_ONeill_0006.jpg,neutral
dwdii,Tom_Watson_0001.jpg,neutral
dwdii,Lucia_Kenny_Anthony_0001.jpg,neutral
dwdii,John_Manley_0002.jpg,neutral
302,Bianca_Jagger_0001.jpg,neutral
302,Hugo_Chavez_0025.jpg,happiness
302,Gerhard_Schroeder_0054.jpg,neutral
dwdii,Tom_Ridge_0009.jpg,neutral
302,George_W_Bush_0510.jpg,anger
dwdii,Rachel_Kempson_0001.jpg,neutral
302,Ian_Thorpe_0001.jpg,neutral
dwdii,Pa_Kou_Hang_0001.jpg,sadness
dwdii,Scott_McClellan_0005.jpg,neutral
302,George_W_Bush_0455.jpg,neutral
302,Barbara_Felt-Miller_0001.jpg,neutral
dwdii,Recep_Tayyip_Erdogan_0011.jpg,happiness
dwdii,Stephen_Cooper_0001.jpg,neutral
302,Ana_Isabel_Sanchez_0001.jpg,neutral
302,Abdullah_Gul_0012.jpg,happiness
302,Art_Hoffmann_0001.jpg,happiness
dwdii,Kemal_Dervis_0002.jpg,neutral
dwdii,Jean_Chretien_0016.jpg,happiness
302,James_Comey_0001.jpg,happiness
dwdii,Natalie_Coughlin_0005.jpg,happiness
JN721,Kirk_Johnson_0002.jpg,neutral
302,George_W_Bush_0243.jpg,neutral
dwdii,Wolfgang_Schuessel_0003.jpg,happiness
dwdii,Kenny_Chesney_0001.jpg,neutral
dwdii,Robert_Mueller_0005.jpg,neutral
dwdii,Mekhi_Phifer_0001.jpg,happiness
dwdii,Paul_Wolfowitz_0005.jpg,happiness
dwdii,Natasa_Micic_0001.jpg,neutral
302,Evo_Morales_0001.jpg,neutral
302,George_W_Bush_0155.jpg,neutral
302,George_W_Bush_0330.jpg,neutral
dwdii,Jonathan_Mostow_0001.jpg,happiness
dwdii,Jeremy_Greenstock_0014.jpg,surprise
dwdii,Shirley_Jones_0001.jpg,happiness
dwdii,Queen_Elizabeth_II_0011.jpg,happiness
dwdii,Michelle_Kwan_0006.jpg,happiness
dwdii,Makiya_Ali_Hassan_0001.jpg,neutral
302,David_Ho_0001.jpg,neutral
dwdii,Theresa_May_0002.jpg,neutral
dwdii,Paul_Tagliabue_0003.jpg,neutral
302,George_W_Bush_0394.jpg,neutral
dwdii,Jeremy_Greenstock_0016.jpg,neutral
302,Alex_Holmes_0001.jpg,happiness
302,Donald_Rumsfeld_0113.jpg,neutral
302,Colin_Powell_0003.jpg,neutral
dwdii,Meryl_Streep_0004.jpg,happiness
dwdii,Tommy_Haas_0003.jpg,happiness
302,Filip_De_Winter_0001.jpg,neutral
302,George_W_Bush_0237.jpg,neutral
302,Hugo_Chavez_0056.jpg,happiness
302,Jacqueline_Marris_0001.jpg,neutral
dwdii,Vicente_Fox_0009.jpg,surprise
dwdii,Jong_Thae_Hwa_0001.jpg,neutral
dwdii,Virgina_Ruano_Pascal_0001.jpg,neutral
dwdii,Stan_Heath_0001.jpg,neutral
dwdii,Matt_Dillon_0003.jpg,happiness
dwdii,Mahmoud_Abbas_0026.jpg,neutral
302,Farouk_al-Sharaa_0001.jpg,neutral
JN721,LeBron_James_0003.jpg,neutral
dwdii,Simon_Yam_0001.jpg,happiness
jhamski,SharmilaTagore_65.jpg,happiness
dwdii,Jean-Rene_Fourtou_0001.jpg,happiness
dwdii,Sergio_Garcia_0001.jpg,happiness
dwdii,Yoriko_Kawaguchi_0012.jpg,neutral
dwdii,Toni_Jennings_0001.jpg,happiness
dwdii,Junichiro_Koizumi_0060.jpg,happiness
dwdii,John_Ashcroft_0009.jpg,neutral
dwdii,Masum_Turker_0003.jpg,neutral
302,Gray_Davis_0013.jpg,happiness
dwdii,Juan_Carlos_Ferrero_0019.jpg,anger
302,Bobby_Goldwater_0001.jpg,neutral
dwdii,Mary_Sue_Coleman_0001.jpg,neutral
dwdii,Roman_Polanski_0002.jpg,neutral
dwdii,Win_Aung_0003.jpg,neutral
dwdii,Roberto_Guaterroma_0001.jpg,happiness
302,Carol_Williams_0001.jpg,neutral
302,Deena_Burnett_0001.jpg,neutral
dwdii,Scott_Peterson_0004.jpg,neutral
dwdii,Mike_Tice_0001.jpg,neutral
dwdii,Tom_OBrien_0001.jpg,happiness
dwdii,Roy_Moore_0003.jpg,surprise
302,Frank_Solich_0002.jpg,neutral
302,Gerhard_Schroeder_0086.jpg,happiness
302,Colin_Powell_0222.jpg,neutral
302,Derrick_Taylor_0001.jpg,happiness
dwdii,John_Negroponte_0026.jpg,surprise
302,Georgina_Papin_0001.jpg,neutral
302,Hugo_Chavez_0020.jpg,neutral
302,Boris_Yeltsin_0001.jpg,happiness
302,Inocencio_Arias_0002.jpg,happiness
dwdii,Jim_Jeffords_0001.jpg,neutral
dwdii,Rubens_Barrichello_0011.jpg,neutral
302,Frank_Schmoekel_0001.jpg,neutral
302,Fernando_Gonzalez_0007.jpg,happiness
dwdii,Martin_Boryczewski_0001.jpg,neutral
dwdii,Josh_Kronfeld_0001.jpg,neutral
dwdii,Tiger_Woods_0022.jpg,neutral
302,Brad_Brownell_0001.jpg,happiness
302,Jacques_Chirac_0007.jpg,neutral
JN721,Lance_Armstrong_0012.jpg,happiness
dwdii,Jonathan_Karsh_0001.jpg,neutral
dwdii,Vicente_Fox_0022.jpg,happiness
302,Ali_Ahmeti_0001.jpg,neutral
302,Ekke_Hard_Forberg_0001.jpg,neutral
302,Donald_Rumsfeld_0101.jpg,neutral
dwdii,Princess_Diana_0001.jpg,happiness
dwdii,Mark_Hurlbert_0003.jpg,neutral
dwdii,Patty_Duke_0001.jpg,happiness
dwdii,Steven_Briggs_0001.jpg,neutral
dwdii,Katie_Couric_0001.jpg,happiness
dwdii,Shigeo_Nagashima_0001.jpg,happiness
302,Claudia_Cardinale_0001.jpg,neutral
dwdii,John_Travolta_0004.jpg,happiness
dwdii,Jose_Theodore_0001.jpg,happiness
dwdii,Lleyton_Hewitt_0022.jpg,surprise
dwdii,Valery_Giscard_dEstaing_0005.jpg,neutral
302,Camilla_Parker_Bowles_0001.jpg,happiness
dwdii,Mahmoud_Abbas_0022.jpg,happiness
302,Donald_Rumsfeld_0094.jpg,happiness
302,Eric_Idle_0001.jpg,anger
dwdii,Mike_Babcock_0002.jpg,anger
302,Jason_Gardner_0001.jpg,neutral
302,Amelie_Mauresmo_0019.jpg,neutral
dwdii,Kathleen_Kennedy_Townsend_0004.jpg,happiness
dwdii,Jon_Constance_0001.jpg,happiness
dwdii,Mohammed_Al-Douri_0009.jpg,neutral
dwdii,Mark_Dacey_0001.jpg,surprise
jhamski,HrithikRoshan_209.jpg,happiness
302,Fabiola_Zuluaga_0001.jpg,neutral
dwdii,Richard_Virenque_0007.jpg,neutral
dwdii,Roger_Daltrey_0001.jpg,happiness
dwdii,Roy_Blunt_0001.jpg,surprise
dwdii,Yoko_Ono_0003.jpg,neutral
dwdii,Julianne_Moore_0001.jpg,happiness
302,Billy_Crystal_0002.jpg,happiness
302,Ellen_Engleman_0001.jpg,neutral
dwdii,Serena_Williams_0010.jpg,anger
302,George_W_Bush_0012.jpg,surprise
dwdii,Matt_Dillon_0002.jpg,neutral
302,Flavia_Delaroli_0002.jpg,happiness
302,Hwang_Doo-yun_0001.jpg,happiness
302,Andy_Garcia_0001.jpg,happiness
dwdii,Trent_Lott_0009.jpg,neutral
302,Brian_Kerr_0001.jpg,happiness
302,Bill_Clinton_0027.jpg,neutral
302,Isabella_Rossellini_0001.jpg,happiness
302,Bo_Ryan_0002.jpg,neutral
dwdii,Tom_Hanks_0006.jpg,happiness
302,Gloria_Macapagal_Arroyo_0034.jpg,neutral
302,Douglas_Meester_0001.jpg,happiness
dwdii,Takashi_Sorimachi_0002.jpg,happiness
dwdii,Marina_Anissina_0001.jpg,happiness
302,Fernando_Henrique_Cardoso_0006.jpg,happiness
dwdii,Robert_Woody_Johnson_0001.jpg,happiness
dwdii,Roh_Moo-hyun_0028.jpg,happiness
302,Aishwarya_Rai_0001.jpg,happiness
dwdii,Michael_Denzel_0001.jpg,neutral
302,Alejandro_Fernandez_0001.jpg,happiness
dwdii,Phan_Van_Khai_0002.jpg,happiness
dwdii,Tim_Henman_0004.jpg,happiness
dwdii,Tony_Curtis_0002.jpg,happiness
dwdii,Silvie_Cabero_0001.jpg,happiness
dwdii,John_Negroponte_0005.jpg,neutral
dwdii,Vicente_Fox_0014.jpg,neutral
dwdii,Mitchell_Swartz_0001.jpg,neutral
dwdii,Mike_Gable_0001.jpg,neutral
dwdii,Tassos_Papadopoulos_0003.jpg,neutral
dwdii,Yasushi_Akashi_0001.jpg,neutral
302,Colin_Powell_0006.jpg,happiness
302,Jack_Straw_0019.jpg,neutral
302,Donald_Rumsfeld_0040.jpg,neutral
302,Donald_Rumsfeld_0034.jpg,neutral
dwdii,Junichiro_Koizumi_0057.jpg,neutral
302,George_Pataki_0001.jpg,neutral
dwdii,Juan_Pablo_Montoya_0008.jpg,neutral
302,Adam_Ant_0001.jpg,neutral
302,Doug_Melvin_0002.jpg,happiness
302,Carol_Moseley_Braun_0001.jpg,happiness
dwdii,Jiang_Zemin_0004.jpg,happiness
302,Elizabeth_Smart_0002.jpg,happiness
302,Bryan_Chui_0001.jpg,happiness
dwdii,Mark_Philippoussis_0004.jpg,happiness
dwdii,Keanu_Reeves_0011.jpg,neutral
302,Alvaro_Uribe_0008.jpg,neutral
JN721,Laura_Bush_0020.jpg,happiness
302,Ian_McKellen_0003.jpg,neutral
jhamski,KatrinaKaif_82.jpg,disgust
302,Alejandro_Atchugarry_0002.jpg,neutral
jhamski,Dileep_80.jpg,sadness
dwdii,Mireya_Moscoso_0005.jpg,neutral
dwdii,Vytas_Danelius_0001.jpg,neutral
dwdii,Patricia_Heaton_0001.jpg,happiness
dwdii,Silvio_Berlusconi_0006.jpg,neutral
dwdii,Jiri_Novak_0004.jpg,surprise
302,Brenda_Magana_0001.jpg,happiness
302,George_W_Bush_0193.jpg,neutral
dwdii,Judy_Genshaft_0002.jpg,neutral
dwdii,Robert_Fico_0002.jpg,neutral
302,Anders_Ebbeson_0002.jpg,happiness
302,Aldo_Paredes_0001.jpg,happiness
302,Jamie_Martin_0001.jpg,neutral
302,James_Morris_0002.jpg,neutral
302,Colin_Powell_0134.jpg,neutral
dwdii,Winona_Ryder_0003.jpg,neutral
JN721,Kimberly_Stewart_0001.jpg,happiness
302,Elsa_Zylberstein_0006.jpg,neutral
302,George_W_Bush_0234.jpg,neutral
dwdii,Noel_Forgeard_0001.jpg,happiness
dwdii,Jose_Cevallos_0001.jpg,happiness
dwdii,Megawati_Sukarnoputri_0020.jpg,neutral
dwdii,Oprah_Winfrey_0002.jpg,surprise
dwdii,Randall_Terry_0001.jpg,neutral
dwdii,Winona_Ryder_0023.jpg,neutral
dwdii,Vanessa_Redgrave_0004.jpg,happiness
dwdii,Todd_Haynes_0004.jpg,neutral
dwdii,William_Morrow_0001.jpg,happiness
dwdii,Saddam_Hussein_0009.jpg,happiness
302,Greg_Owen_0001.jpg,happiness
dwdii,Richard_Gephardt_0003.jpg,neutral
dwdii,Zakia_Hakki_0001.jpg,happiness
302,Adam_Sandler_0004.jpg,happiness
dwdii,Richard_Penniman_0001.jpg,surprise
302,Gloria_Macapagal_Arroyo_0036.jpg,happiness
302,Donald_Rumsfeld_0088.jpg,neutral
302,Bob_Curtis_0001.jpg,neutral
dwdii,Marwan_Muasher_0001.jpg,neutral
302,Bertrand_Bonello_0001.jpg,happiness
302,Dick_Jauron_0001.jpg,neutral
302,George_W_Bush_0439.jpg,neutral
dwdii,Ruth_Bader_Ginsburg_0001.jpg,happiness
dwdii,Maria_Soledad_Alvear_Valenzuela_0005.jpg,neutral
dwdii,Jerry_Jones_0001.jpg,neutral
302,Atal_Bihari_Vajpayee_0003.jpg,neutral
dwdii,Tim_Robbins_0003.jpg,neutral
302,Hannah_Stockbauer_0001.jpg,happiness
dwdii,Recep_Tayyip_Erdogan_0009.jpg,happiness
dwdii,Sergio_Vieira_De_Mello_0007.jpg,happiness
302,George_W_Bush_0124.jpg,neutral
302,Bulent_Ecevit_0006.jpg,neutral
302,Greg_Rusedski_0001.jpg,neutral
302,George_W_Bush_0086.jpg,neutral
302,Gerhard_Schroeder_0045.jpg,neutral
302,Agnelo_Queiroz_0001.jpg,neutral
dwdii,Simon_Cowell_0002.jpg,happiness
dwdii,Terrence_Trammell_0001.jpg,happiness
dwdii,Saddam_Hussein_0007.jpg,happiness
302,Carlo_Ancelotti_0002.jpg,neutral
dwdii,Julie_Gerberding_0009.jpg,neutral
dwdii,Penelope_Cruz_0001.jpg,happiness
302,George_W_Bush_0080.jpg,neutral
302,Charles_Lebois_0001.jpg,happiness
302,Colin_Powell_0200.jpg,neutral
302,Eric_Robert_Rudolph_0001.jpg,neutral
302,Diana_Ross_0001.jpg,surprise
dwdii,Zhu_Rongji_0006.jpg,neutral
302,George_Galloway_0003.jpg,neutral
302,Colin_Powell_0072.jpg,happiness
jhamski,Dwarakish_179.jpg,disgust
302,Fred_Funk_0002.jpg,happiness
dwdii,Rudolph_Giuliani_0023.jpg,happiness
dwdii,Shafal_Mosed_0001.jpg,neutral
302,Eddie_Sutton_0001.jpg,happiness
dwdii,Vidar_Helgesen_0001.jpg,happiness
302,Hugo_Chavez_0003.jpg,neutral
jhamski,HrithikRoshan_44.jpg,sadness
302,Carmen_Electra_0002.jpg,happiness
dwdii,Robert_Blackwill_0002.jpg,happiness
302,Jack_Straw_0011.jpg,neutral
302,Charlize_Theron_0001.jpg,neutral
dwdii,Vadim_Strogalev_0001.jpg,neutral
302,Ariel_Sharon_0045.jpg,neutral
dwdii,Stefano_Accorsi_0002.jpg,happiness
dwdii,Junichiro_Koizumi_0026.jpg,neutral
dwdii,Luiz_Inacio_Lula_da_Silva_0021.jpg,happiness
302,Elvis_Presley_0002.jpg,neutral
302,David_Coulthard_0002.jpg,happiness
dwdii,Zinedine_Zidane_0005.jpg,neutral
302,Benicio_Del_Toro_0001.jpg,happiness
302,Jack_Straw_0021.jpg,neutral
dwdii,Steven_Hatfill_0002.jpg,neutral
JN721,Laurence_Fishburne_0001.jpg,neutral
302,Gary_Coleman_0001.jpg,neutral
302,Edward_Burns_0001.jpg,happiness
302,Gerry_Adams_0004.jpg,neutral
dwdii,Kate_Winslet_0004.jpg,happiness
302,George_W_Bush_0321.jpg,happiness
dwdii,Steve_Austin_0001.jpg,neutral
dwdii,John_Ashcroft_0052.jpg,neutral
302,Donny_Osmond_0001.jpg,happiness
dwdii,Vicente_Fox_0026.jpg,neutral
JN721,Larry_Eustachy_0001.jpg,neutral
JN721,Kim_Dae-jung_0005.jpg,happiness
302,Fred_Durst_0001.jpg,neutral
dwdii,Mikhail_Kasyanov_0002.jpg,neutral
302,Bono_0002.jpg,neutral
dwdii,Robert_De_Niro_0006.jpg,neutral
dwdii,Tiffany_Limos_0001.jpg,happiness
302,Dick_Cheney_0004.jpg,neutral
dwdii,Michael_Douglas_0004.jpg,neutral
302,Donald_Rumsfeld_0098.jpg,neutral
dwdii,Zhu_Rongji_0008.jpg,happiness
dwdii,John_Ferguson_0001.jpg,happiness
302,Gerard_Butler_0001.jpg,happiness
dwdii,Robert_Redford_0003.jpg,neutral
dwdii,Robby_Ginepri_0001.jpg,neutral
302,Gary_Doer_0003.jpg,neutral
dwdii,TJ_Ford_0001.jpg,happiness
302,Bill_Frist_0009.jpg,neutral
302,Etta_James_0001.jpg,happiness
302,Bill_Simon_0009.jpg,happiness
dwdii,Dionyssis_Georgiadis_0001.jpg,neutral
dwdii,Tiger_Woods_0009.jpg,happiness
dwdii,Justine_Pasek_0001.jpg,happiness
dwdii,Mariam_Ali_Hassan_0001.jpg,neutral
dwdii,Nancy_Humbert_0001.jpg,neutral
302,Condoleezza_Rice_0010.jpg,neutral
302,Barbara_Bodine_0001.jpg,neutral
dwdii,Judd_Davies_0001.jpg,neutral
dwdii,Owen_Wilson_0001.jpg,happiness
302,Armando_Carrillo_0001.jpg,sadness
dwdii,Nicanor_Duarte_Frutos_0005.jpg,happiness
302,Dennis_Miller_0001.jpg,neutral
302,James_Kelly_0011.jpg,happiness
302,Gene_Hackman_0001.jpg,happiness
302,AnFernce_Negron_0001.jpg,happiness
dwdii,Sharon_Davis_0002.jpg,neutral
dwdii,Rupert_Murdoch_0002.jpg,neutral
302,James_Blake_0014.jpg,surprise
302,Erika_Christensen_0001.jpg,happiness
dwdii,Jeb_Bush_0007.jpg,neutral
dwdii,Jefferson_Perez_0002.jpg,neutral
jhamski,Dileep_105.jpg,sadness
302,Carson_Palmer_0004.jpg,neutral
302,Jane_Kaczmarek_0001.jpg,happiness
302,Christian_Olsson_0001.jpg,happiness
dwdii,Nicole_Kidman_0011.jpg,happiness
302,Alicia_Silverstone_0002.jpg,happiness
dwdii,Tomoko_Hagiwara_0001.jpg,happiness
dwdii,Paul_Clark_0001.jpg,neutral
dwdii,Joe_Nichols_0002.jpg,neutral
302,Gavyn_Davies_0001.jpg,happiness
dwdii,Vanessa_Williams_0003.jpg,happiness
302,Alvaro_Uribe_0030.jpg,neutral
dwdii,Pierre_Pettigrew_0003.jpg,neutral
302,Hillary_Clinton_0012.jpg,happiness
JN721,Lauren_Hutton_0001.jpg,happiness
dwdii,Recep_Tayyip_Erdogan_0003.jpg,happiness
dwdii,Julio_Rossi_0001.jpg,anger
302,Elvis_Presley_0001.jpg,neutral
302,Dominique_de_Villepin_0003.jpg,happiness
302,Donald_Rumsfeld_0035.jpg,neutral
dwdii,Jennifer_Lopez_0018.jpg,happiness
dwdii,Stefano_Gabbana_0001.jpg,happiness
302,Hans_Blix_0005.jpg,happiness
dwdii,Rick_Barnes_0003.jpg,neutral
302,George_W_Bush_0167.jpg,happiness
JN721,Kim_Ryong-sung_0002.jpg,neutral
302,Abdul_Rahman_0001.jpg,neutral
dwdii,Romario_Farias_0001.jpg,happiness
dwdii,Robert_Zoellick_0006.jpg,neutral
dwdii,Jennie_Finch_0001.jpg,neutral
dwdii,Viara_Vike-Freiberga_0001.jpg,neutral
dwdii,Valery_Giscard_dEstaing_0006.jpg,happiness
dwdii,John_Kerry_0013.jpg,neutral
dwdii,Jose_Luis_Chilavert_0001.jpg,neutral
302,Ian_Campbell_0001.jpg,neutral
dwdii,Mikhail_Shvydkoi_0001.jpg,happiness
dwdii,Ralf_Schumacher_0007.jpg,neutral
302,George_HW_Bush_0008.jpg,neutral
302,George_W_Bush_0370.jpg,neutral
dwdii,Recep_Tayyip_Erdogan_0019.jpg,happiness
dwdii,Luiz_Inacio_Lula_da_Silva_0002.jpg,neutral
302,Jason_Kidd_0004.jpg,neutral
dwdii,Jeremy_Greenstock_0012.jpg,neutral
dwdii,Matt_Damon_0002.jpg,happiness
JN721,Kimi_Raikkonen_0001.jpg,neutral
dwdii,Job_Cohen_0001.jpg,neutral
302,Catherine_Zeta-Jones_0002.jpg,happiness
jhamski,Dwarakish_130.jpg,sadness
dwdii,Sonia_Gandhi_0004.jpg,neutral
dwdii,Penny_Dupuie_0001.jpg,neutral
dwdii,Queen_Rania_0005.jpg,happiness
dwdii,Sergey_Lavrov_0003.jpg,neutral
302,Eduardo_Duhalde_0011.jpg,happiness
302,Carlos_Iturgaitz_0001.jpg,neutral
302,David_Trimble_0002.jpg,neutral
dwdii,Tim_Henman_0009.jpg,neutral
302,George_W_Bush_0446.jpg,happiness
dwdii,Santiago_Botero_0001.jpg,happiness
dwdii,Roman_Polanski_0005.jpg,neutral
dwdii,Rick_Lu_0001.jpg,happiness
dwdii,Martin_Bandier_0001.jpg,happiness
dwdii,Jason_Statham_0001.jpg,happiness
dwdii,Princess_Caroline_0005.jpg,neutral
dwdii,Ronald_Reagan_0001.jpg,happiness
dwdii,Jason_Kidd_0007.jpg,happiness
302,Dieter_Holzer_0001.jpg,neutral
302,Danny_Green_0001.jpg,surprise
dwdii,Luis_Figo_0002.jpg,happiness
dwdii,Paul_Hogan_0002.jpg,happiness
302,Colin_Powell_0231.jpg,happiness
dwdii,Sebastian_Cuattrin_0001.jpg,happiness
302,Derek_Parra_0001.jpg,happiness
dwdii,Rudolph_Giuliani_0020.jpg,neutral
JN721,Kwame_Kilpatrick_0001.jpg,neutral
302,Gene_Robinson_0005.jpg,happiness
dwdii,Mark_Everson_0001.jpg,neutral
dwdii,Sue_Johnston_0001.jpg,neutral
302,Conchita_Martinez_0002.jpg,surprise
302,Charlton_Heston_0004.jpg,neutral
302,DAngelo_Jimenez_0001.jpg,neutral
302,Donald_Rumsfeld_0037.jpg,neutral
302,Chris_Columbus_0001.jpg,happiness
302,Charles_Bell_0001.jpg,neutral
302,Dick_Cheney_0008.jpg,neutral
dwdii,Michael_Schumacher_0011.jpg,neutral
302,Aparna_Pillai_0001.jpg,happiness
dwdii,Timbul_Silaen_0001.jpg,neutral
302,Eric_Hinske_0002.jpg,happiness
302,George_W_Bush_0200.jpg,happiness
dwdii,Michael_Lopez-Alegria_0001.jpg,neutral
302,Helene_Eksterowicz_0001.jpg,happiness
dwdii,Mario_Jardel_0001.jpg,neutral
dwdii,Zinedine_Zidane_0001.jpg,happiness
dwdii,Joaquin_Phoenix_0001.jpg,happiness
302,Ashanti_0004.jpg,happiness
dwdii,Valentino_Rossi_0005.jpg,happiness
dwdii,Serena_Williams_0039.jpg,anger
dwdii,Yoriko_Kawaguchi_0002.jpg,neutral
jhamski,Dwarakish_58.jpg,disgust
302,Daniela_Cicarelli_0001.jpg,happiness
dwdii,Naomi_Watts_0012.jpg,happiness
jhamski,KatrinaKaif_75.jpg,happiness
dwdii,Tom_Ridge_0003.jpg,neutral
302,George_W_Bush_0345.jpg,neutral
302,George_W_Bush_0145.jpg,happiness
302,Geoffrey_Rush_0001.jpg,happiness
dwdii,Queen_Elizabeth_II_0002.jpg,neutral
dwdii,Joschka_Fischer_0009.jpg,neutral
dwdii,Milan_Kucan_0001.jpg,contempt
dwdii,Terunobu_Maeda_0001.jpg,neutral
dwdii,Rogerio_Romero_0001.jpg,happiness
dwdii,John_Negroponte_0002.jpg,neutral
dwdii,Richard_Myers_0014.jpg,neutral
dwdii,Jennifer_Capriati_0023.jpg,neutral
dwdii,Strom_Thurmond_0002.jpg,neutral
JN721,King_Bhumibol_Adulyadej_0001.jpg,neutral
dwdii,Mario_Cipollini_0002.jpg,neutral
dwdii,Yukio_Hatoyama_0001.jpg,neutral
dwdii,Mike_Myers_0004.jpg,surprise
302,Curtis_Strange_0001.jpg,neutral
dwdii,Mikhail_Kalashnikov_0001.jpg,happiness
302,Ben_Chandler_0001.jpg,happiness
302,Cole_Chapman_0001.jpg,happiness
302,Alvaro_Uribe_0011.jpg,neutral
302,Chris_Crocker_0001.jpg,neutral
302,Dennis_Kucinich_0001.jpg,neutral
302,Donald_Rumsfeld_0031.jpg,neutral
302,Costas_Simitis_0006.jpg,happiness
dwdii,Katherine_Harris_0002.jpg,happiness
302,Gerhard_Schroeder_0102.jpg,neutral
dwdii,Yuri_Luzhkov_0001.jpg,neutral
302,Hamid_Karzai_0012.jpg,happiness
302,George_W_Bush_0178.jpg,neutral
302,George_W_Bush_0242.jpg,neutral
dwdii,Joschka_Fischer_0008.jpg,happiness
dwdii,Spencer_Abraham_0014.jpg,happiness
dwdii,Normand_Legault_0001.jpg,neutral
dwdii,Lisa_Marie_Presley_0002.jpg,happiness
dwdii,Nestor_Kirchner_0003.jpg,happiness
302,Elena_Bovina_0002.jpg,neutral
dwdii,Jorge_Rodolfo_Canicoba_Corral_0001.jpg,happiness
dwdii,Ricardo_Sanchez_0001.jpg,happiness
jhamski,Dwarakish_111.jpg,disgust
dwdii,Mathias_Reichhold_0002.jpg,happiness
302,Benjamin_Neulander_0001.jpg,neutral
302,Carlos_Moya_0012.jpg,neutral
JN721,Lena_Katina_0001.jpg,neutral
302,Guillaume_Cannet_0001.jpg,neutral
302,Bill_Clinton_0029.jpg,neutral
dwdii,Martin_McCauley_0002.jpg,neutral
dwdii,Michael_Ballack_0002.jpg,happiness
dwdii,Jose_Bove_0001.jpg,happiness
dwdii,Mike_Helton_0002.jpg,neutral
dwdii,Oprah_Winfrey_0004.jpg,happiness
302,George_W_Bush_0378.jpg,neutral
dwdii,Vladimir_Putin_0010.jpg,neutral
302,Alexander_Losyukov_0002.jpg,neutral
302,Ariel_Sharon_0022.jpg,neutral
dwdii,Sebastian_Saja_0001.jpg,happiness
dwdii,Roy_Williams_0004.jpg,neutral
dwdii,Jennifer_Capriati_0042.jpg,neutral
dwdii,Margaret_Okayo_0001.jpg,happiness
dwdii,Tom_Cruise_0006.jpg,happiness
dwdii,Nia_Vardalos_0002.jpg,happiness
dwdii,Keith_Lockhart_0001.jpg,happiness
dwdii,Megawati_Sukarnoputri_0003.jpg,neutral
dwdii,Jose_Maria_Aznar_0020.jpg,happiness
302,Esteban_Cordoba-Velazquez_0001.jpg,neutral
302,Fernando_Vargas_0002.jpg,happiness
302,Amelie_Mauresmo_0012.jpg,happiness
dwdii,Jose_Maria_Aznar_0021.jpg,neutral
dwdii,Sharon_Frey_0001.jpg,happiness
302,George_W_Bush_0325.jpg,neutral
dwdii,Vladimir_Putin_0008.jpg,neutral
dwdii,William_Bratton_0001.jpg,neutral
dwdii,John_Howard_0004.jpg,neutral
dwdii,Rhina_Villatoro_0001.jpg,neutral
302,Arianna_Huffington_0004.jpg,happiness
dwdii,Michael_Bloomberg_0003.jpg,happiness
dwdii,JK_Rowling_0005.jpg,happiness
302,Atal_Bihari_Vajpayee_0005.jpg,happiness
302,Ernie_Eves_0002.jpg,neutral
JN721,Kim_Jin-sun_0002.jpg,happiness
dwdii,Rod_Blagojevich_0001.jpg,happiness
302,David_Collenette_0001.jpg,neutral
dwdii,John_Blaney_0001.jpg,neutral
dwdii,Vince_Gill_0002.jpg,neutral
dwdii,Nestor_Kirchner_0025.jpg,neutral
302,Alexander_Downer_0001.jpg,happiness
dwdii,Nan_Wang_0002.jpg,happiness
dwdii,Vojislav_Kostunica_0001.jpg,neutral
302,David_Heymann_0005.jpg,neutral
dwdii,Nancy_Pelosi_0015.jpg,happiness
302,David_Beckham_0016.jpg,neutral
dwdii,Julio_Iglesias_Jr_0001.jpg,neutral
302,Frank_Stallone_0002.jpg,neutral
dwdii,Sonya_Walger_0001.jpg,happiness
dwdii,Mary_Jo_Myers_0001.jpg,neutral
dwdii,Sarah_Jessica_Parker_0006.jpg,happiness
dwdii,JK_Rowling_0003.jpg,happiness
302,Angelica_Romero_0001.jpg,neutral
dwdii,Jean_Charest_0006.jpg,happiness
dwdii,Richard_Carl_0001.jpg,happiness
302,Dean_Barkley_0002.jpg,neutral
dwdii,Sila_Calderon_0003.jpg,happiness
dwdii,Rick_Wagoner_0001.jpg,happiness
dwdii,Muhammad_Ali_0010.jpg,neutral
302,Fidel_Castro_0013.jpg,neutral
dwdii,Michael_Jackson_0012.jpg,neutral
dwdii,Marat_Safin_0001.jpg,anger
302,Brian_Pavlich_0001.jpg,neutral
302,Amelie_Mauresmo_0004.jpg,neutral
